order_id,products
2244940,8214 17704 20769 21351 22959 23405 29926 33198 34154 35695 43409 43814
1969261,10804 18610 26914 38689 41212
3212682,2086 8021 10017 17794 21903 24852 28156 28204 43772 45007 47626 49683
1412630,21709 22888 27695 38273
279090,4261 20919 28985 39408 40706
2534805,9189 13176 16797 18838 19691 23423 23915 27910 32455 37687 39108 39275 43352
263089,45 6052 9387 14999 15290 21288 23322 24852 39275 41950 43565 49610
1635309,17652 21903
3358926,7916 9076 10385 13984 20015 21616 21903 29127 43768 47626
1200207,12986 35163 38689 46677
491363,196 10984 11821 26863 27179 34217 36696
712585,11422 24759 25330 40348 42460 43352 47141
747352,6184 21288 30827 33768
2785463,8843 10227 11759 13575 37710 49414
1516308,24852 26558
2720462,23423 37752
2481125,10089 33198 44144
1505169,2611 13646 17706 21614 22035 24852 39180 40706
2214673,1379 1514 2180 6091 8424 8684 14493 18625 20842 24041 24561 24985 28553 33129 34124 34862 35946 36011 36664 38608 40332 41719 42495 42813 45009 45313 45954 47766
2391741,17871 21616 26856 35168 35898
341508,15286 26348
724534,33209 34993
2875779,3431 13176 15926 15929 24925 35221 46941
1937241,21903 35108
583654,5342
3111365,3397 5025 7264 8021 10246 13457 16398 19446 19660 21938 35503 35921 37067 40706 41220 42342 47766 49683
489189,1215 2051 4605 4920 8193 9076 16953 17021 22908 23079 24852 27730 28745 30941 31766 33467 33674 34134 35548 36976 37158 39299 39349 44053 45767 47167 47616 47766 47866 49683
792330,13176 16234 45188
1711925,2051 7452 11945 16185 16349 18856 21019 21903 24160 24852 27730 27845 28199 30489 33787 37947 38453 39097 39928 40765 46616 46969 48058 48110 49683
967626,2298 4461 7781 11520 14084 21137 22825 24852 30391 34262 36127 37158 45066 47900
1284059,1402 2855 8277 11520 14651 16398 21841 23288 25949 39332 40363 45603 47209
1841472,13176 38750 45346
890200,1194 1215 24852 40795
1563765,2295 4037 8424 8518 13409 15290 16185 24184 26209 31717 38164 42768 43662 47626 47766
3309393,651 6104 6347 8834 12395 13176 18531 19057 37022 38249 38647 42768 44661
288658,32156 33452
1068037,10580 24852 45066
1613532,31805 46149
211267,4210 5491 7781 9339 18465 19057 21695 24852 30192 39928 44632 45007 46979 47626 47766 48679 49044
3052173,9076 14161 21137 21288 39275 43352
2581727,279 1468 5876 10246 10476 11576 21616 21903 24489 24852 30391 32134 36127 39877 43122 46802 48104
1556549,11520 13176
446630,14419
987145,17027 25138 26604 44560 47209 48679
1844839,11688 13031 26769 30776 31555 35467 38837 39408 46906 47626 47717
2700123,3952 10337 11950 13176 13554 17131 18095 19322 21137 21387 21903 26201 27344 27845 36036 37417 41842 42445 42944 45570 49510
848283,8277 13176 14947 24024 43122 44632
519140,6184 10749 24852 31981 37508 37646 39275 45007
778947,31717
635541,6317 9405 11440 11512 18389 21137 21616 27086
2863172,10078 13716 19604 20156 24010 24852 27344 33357 41618 43693 43772
3062074,1 13176 13575 21572 45051
192719,24347
1376351,13176 35951 47209
1370372,6046 8073 8501 37190
1676258,18389 18465
656396,2326 3952 4920 6568 6740 9339 10017 12341 16908 22220 22227 23879 24852 31433 32655 39040 43961 44632 46979 47629
2726684,2326 7131 10172 21009 24852 27966 39275
3123103,4562 5450 11844 16797 24852 27086 28204 38164 40571 40706 44422 45066 47626
8363,8927 13176 21295 24407 24964 26209 26751 32734 32828 42265 42585 46260 48775
1778015,4600 9595 11926 13740 18171 21783 24852 27845 36011 37766 39275
1987854,3819 17191 17638 21267 24830 24852 25199 31404 32740 37938 40396 45066 49235 49628
2514756,5077 5450 6873 7054 8053 24852 43234 49683
766247,5785 8277 21137 21903 24964 27966 43961
395026,9422 15613 16797 23233 32655 35221 36695
1243440,14078 27316 32478
827625,4790 13394 14141 21616 27336 27845 32537 39166 41588 46147 48835
888027,1 6184 10509 13176 14444 23016 27839 37710 37980 39657 45051 46562
3318056,5450 18362 37067 38164 42445 42736
1949086,6948 13176 14233 17807 21903 22963 24184 25659 34012 34969 35782 36735 37158 44632 47209
2130996,3765 21137 23737 34406 47141
1531707,12140
2876773,10080 12315 21449 21616 28985 30742 31717 34126 36944
1823382,24852 24964 27845 32230 33120 45066
2908457,3856 24721 29921 32655 40997 45200
2386746,3473 6366 22666 49447
2924862,5876 11576 34134
681913,4605 16797 19660 20876 24964 28842 34969 35221 37067 42625 46979
1484897,3040 24852 33690 34050 38400 42475
1355695,1940 7781 8087 10343 14240 15902 21137 21267 24852 26201 26629 28204 36724 39363 40469 43394 46906 48186
2327501,1402 5450 14764 20723 21903 24852 27521 31635 47626
2615195,2452 3801 4366 4778 10749 11777 15290 26790 34027 40174 43768 48523
1930476,5450 5876 7413 9444 29077 30252 39180 42450 44632 45368
2375456,15872 24852 39275
3341925,35561 35951
630145,15772 16974 21986
2662615,24852 47626
503085,4799 11937 15985 21709 43324
1828558,8048 8571 13176 16797 21288 43352
3062610,48099
1756466,28920
2265504,34 264 13951 20119 20269 21709 24852 32579 37646 44085 44632 48808 49191
2756799,13176
1288199,15672
850065,13851 14778 17652 17949 21137 23537 23794 24235 26209 28553 35108 35321 37646 46802 47626 47630
881345,4920 24852 26209 26497 27966 45066 47766
1222202,5876 7963 16797 17600 21903 24852 27966 28745 32170 33120 41842 47766
1194995,11193 17902 19057 21903 25138 39275 45223
1516882,6341 6927 8138 13176 27705 28420 42342
3419574,35527 49235
1759310,5322 25466 26351 33198 40063
1658737,4605 5785 5876 7485 13984 20842 21903 24184 25610 27521 27750 27966 28476
820449,7054 9839 30489 36724 39561
297131,11777 21903
1176648,8048 8571 15541 26604 33081 39275 43352
1080612,1940 4945 13176 17948 21616 21903 35045 41290 42803 45007
1061897,196 13920 13966 23621 30387 33756 43967
532252,196 23662
1242386,5876 19895 34844 47042 47766
678235,1688 23693 23909 27086 39646 40571 47329
702235,5750 21137
1291970,8022 16290 16291 20309 22089
308264,5785 5876 7350 8006 9372 12745 13176 13870 17872 18232 19816 21137 21903 22825 25623 27966 29370 30561 31720 32655 43961 44560 46979 47209
1098337,4274 4461 4472 4920 12987 21709 28745 29117 30233 33000 47621
1472331,1571 3999 5450 5923 8073 10403 11009 14381 17600 22699 24852 28427 38371 46979 47626 49683
1678375,6184 18023
2846957,45 15693
1763504,6087 12341
774160,11576 43470
104318,3765 18610 21137 24852 40174 44292
2392155,11894 12606 26209
1531618,5456 9020 9210 10129 12206 13176 21417 21938 24852 26209 27156 27845 28985 30599 31717 33787 34969 41220 41480 44359 47209
1197395,14233 32453
3045030,6825 10292 18370 35762
1362848,2719 4210 12210 20076 22736 24852 31396 34789 48681
2662608,9007 17615 18439 23909 26604 32534 42943
1191837,274 3376 13176 18441 19478 27845 43421 43635 48364
3022429,23959 24852 28985 40723 43662 47209 47626
8188,3599 13176 16185 21903 24184 24964 27845 28985 30489 30492 33000 45007 49683
1587523,20039 31915
1150654,1999 4799 5334 5699 5876 5922 6348 7559 9124 9290 9387 9515 9839 11512 11777 12703 13176 13488 17530 17878 18465 19154 20345 21137 22832 23375 24518 26283 27344 27966 28862 29506 30391 31215 31915 33198 34993 35383 35914 37011 38164 39203 39877 40198 43772 44359 46049 46906 47209 47325 47626 48453 49488 49519
2854796,8884 9075 22071 22151 27429 41362 49247
1559507,5258 13259
3348685,1158
1372067,9124 34448 35986
3366084,32478
306259,287 6184 10753 26836 29214 37417 41162 46586
1490258,12606 16213 16797 20144 23375 37067 47626
1543051,8424 11784 13176 16589 18761 33198
520685,2966 10385 18465 18503 19691 21137 23650 33352 33754 33787 37067 47630
213822,3298 7131 13176 21572 21903 35561 39534 39922 42265
746260,9387 17341 17617 20305 38563
2055514,13176 15872 16797 22124 24852 47766
227884,5450 15424 24852 32689 36392
2037257,13176 21288 25588
604986,17122 21137 22908 24852 33754 43352 43961 47766
334377,7781 8424 8518 13176 19505 21137 26346 35221 39275 42265 47766 49683
2531119,5077 7069 14651 30849 40310 45954
3109135,4294
1876410,16797 20940
3020895,24852
255859,4314 11512 11543 16167 20876 23804 30639 34993 35522 40910 45123 46681 49247
928627,19660
3023648,7781 7963 8174 8859 13176 21616 21903 23543 30169 37687 47626
1503751,2078 20738 30499 36550 49235
973054,13176 21903 27730 28199 36011 47209 48679
2045272,277 9932 10954 23020 45176 46651
1611034,2321 6003 17279 21137 24852 25552 44142 44683 47144
1440294,5618 10814 11520 21903 21938 22935 24184 27744 32134 42701 47526 47626
843375,13977 32403
443872,350 2120 3459 4398 4493 4595 6878 10613 21573 25567 31154 33065 34619 36425 41131 43390 46088
2346070,8239 13889 24852 28985 39275 40186 49383
1812624,3819 10749 13176 16521 19057 22963 24838 27521 27966 34262 36070 38739 46676 47740 49520
516431,6948 15902 19068 21709 41461 44949 47626
2190129,3298 5744 6348 6493 18110 19348 24372 26040 27086 28307 29307 30726 34234 40753 41557 43263 45066 45761
3099915,4605 26604 43965
2585859,5258 5785 6774 9387 9598 9689 11737 12745 17949 18594 21137 21903 22825 24852 25965 26915 27104 27966 30908 30949 37766 37947 46979
663064,5785 9292
1628123,25544 36126
714813,35921
2362483,5077 5120 8424 9689 11520 21137 24838 27104 27864 27966 30391 33120 36746 37067 40174 41149 42579 43772 46979 48679 48857
3413392,24852
421861,1935 2966 3919 5750 5794 8174 9076 9730 13176 15866 16759 18818 23339 28448 31299 34969 42828 46088 46572 49235
651234,6948 7948 7963 9339 13166 13176 17988 19019 19057 24372 32467 34668 35163 39747 39877 40709 44103 45544 46979 48415
443880,8627 13176 14947 28289 34197 47766
2911077,12606 28626
2894503,2748 4920 19057 46667
18531,459 4210 8474 9510 23341 24852 27841 29309 31725 34321
330274,5876 10749 20995 21903 24489 27104 27966 39928 40706 46979 47209
2466465,3896 9839 21903 34197
1442066,41539
2969343,21137 24852 27966
2755113,8953 13042 20955 31805 43154 49083
2936120,1463 3957 7806 10749 11182 13609 19019 20632 21137 22825 22935 23339 24838 26209 27966 31717 38108 41950 42265 43768 44570 45200 47209
2981862,39921
1950741,34 812 5450 11182 18362 19677 25824 26168 27521 27662 30489 37067 42445 43961
2884727,25931 46186
707009,7715 11140 11325 17794 21137 21616 24964 28985 37646 38383 47209 49235
497684,5349 14645 18394 26135 27086 29615 33000 49363
2154816,1408 13176 16083 21137 22035 27845 33754 38689 43086 43352 47209 49215
604109,432 1940 13176 18059 24852 27020 28204
462804,1919 13176 14734 16642 18150 19154 21462 37276 44375
871787,5876 26209 27325 28123
160099,3599 5450 8339 9339 9881 10814 12144 14633 20186 21137 21903 24852 28985 29487 29999 31730 32689 35523 35921 37646 38293 47209 47629 48679
2587900,432 7131 9681 10749 18926 20919 21903 24799 25043 28465 29487 31040 34214 34466 37646 42450 42828 44359 45066 46906 48666 49683
116153,5491 17622 21137 21709 22035 23805 24010 24799 32647 35221 38689 44632 46807 47209
927784,13176
3382981,23377 24852 27086 27344 31343 34005 35199 38557 40961 47766
647747,5876 18739 24964 27966 34243 35652 39040 43086
940432,22496 48071
3309977,21903 24852 45123
172573,24964
1494477,8022 13176 27845 34688
1827814,10409 15923 27316 30871 34262 43961 46654 48705 49235
128469,2481 8730 15925 18104 18721 21616 26620 40198 47683 49517
2935142,10957 16797 24852 28823 32605 39434 41602 45064 47626 49683
1800415,12341 22507
741026,1461 3262 4192 19459 21011 22935 23734 25110 31778 48779
1028563,27102 27554 41371 42157 43154 43772
1911600,23265 28842 36256 47626 47766
1165781,4920 7644 16797 24852 27429 42731
2639950,21137 21288 21903 39275 42265 43352
1522143,21903 24799 39040 44683 47766
1156622,22959 41950
1564909,2966 4697 9020 9421 11827 12139 12834 14668 15404 18811 20995 22866 25670 25715 25837 27307 27966 28226 28688 29883 31220 34894 36214 37158 38739 40516 40877 47029 47079 47977 48287
1689551,21903 39275
1009512,1463 18465 30709 41844
2842846,26317
275947,4713 15042 16871 26172 44085 44290 48616
1288003,13176 19057 24838 39275 39877 48679
464517,1511 9387 9912 10477 11826 14788 21137 21903 26209 41808 44142 46811
934994,5514 21903 27392 45007
3378768,21903 30142
1578265,4957 7388 12440 15273 22170 25890 33754 35383 36165 37276 38164
2387149,2611 16797 21376 32959 33788 45570 49075
1276161,33002
565286,4945 8239 14867 17794 21903 23288 24852 27966 32163 40706 41665 45066 45416 46900 47626
3067613,21137 21543 25890 31343 33705 42265 42495
2361352,4799 4920 22227 25890 26209 33055 36522 40706 43789 47626
3136210,24852 41594 49520
1005664,8424 13176 14870 21137 21386 21903 44303
1388427,27652
430940,13176 27966 37687 39275 47209 49683
3400252,8518 13176 26940 27925 35951 46969 47209 47866
509783,5785 9484 17530 25435 26620 35221 35504 41805 44632
2556493,2855 5025 20345 21616 24852 28204 30471 47766 49683
837243,13866 35956 38054 49587
1249753,5120 21903 22935 23079 24964 27086 27104 34126 39812 39984 47626
99497,3792 14897 24852 30659 41950 47209 49098
1880000,17706 35921 39721
304214,3835 8859 19691 29307 33198
2117142,6184 13176 16797 21288 29794 43352
68231,8309 13176 27086 36865
64882,19895 28427 41983
2997977,21903 35951 39408 42447
943875,21019
3312403,5322 8424 17461 22935 27104 28849 33352 38273 38293 39190 42244 47766
2500905,12916 17201 28601 37464
1537477,7371 11821
2611132,2748 6193 8277 14084 23622 28985 34065 39877
1895579,47209
983438,21386 43352
2134382,18615 35951 49235
1471376,24852 46513
710067,5258 8859 37687
126017,4210 5679 9020 16020 16797 23341 24852 30960 42460 46510 46584 47672 47766
2754136,21137 24852 32230 36011 49683
1379985,24810 24852 29373
1685398,12703 17794 24852 34969 38456 40545 47766
3256785,5782 16185 32573 42948
2289606,21903 26209 47626
169915,1890 2086 5212 15084 18670 23230 39921 41844 42389 45013 47766
451736,7185 17706 21903 23644 26620 27344 28071 28156 34128 44632 47209
689390,13176 41290 47209
2023947,8390 24852 35613 39947 41722 47977
3249425,7916 10129 10749 14853 23178 32523 34658 35951 39275 46969
528740,45 5068 8277 13829 16797 17396 20995 21463 24497 24852 27470 28993 32864 39134 39409 39877 40268 44424 45007
1372919,16249 22805 22849 28985 39276
2408719,4932 12572 19057 19894 24099 24124 25109 29077 35072
2026812,18531 24964 44632
167873,8230 8518 19057 27845 35163 36646 44815 47209 49192 49236
2723797,2611 4799 6532 8424 8518 8833 10603 12467 13167 19659 21334 21938 24852 25890 28986 33674 39275 39693 40174 40257 40706 41375 42265 44142 45007 45066 47148 47626 49683
2032217,13176 18801 21137 21174 23835 27845 35503 36550 37646 47209
1743017,3092 18176 30639 32743 47719
1983858,1831 2717 31964 39581
3299223,20119 21410 32655 49191 49235
853290,11512 24852 36070
2258443,4920 5258 6184 13176
658867,1090 15905 22825 23102 26384 45282 45679 45763 49267
1792555,4605 5785 13176 44533 44631 49235
1433799,8955 21616 31717 36865
2509044,4920 13176 17630 21903 22856 26209 26790 27548 28289 36695 38544 42736 43768 47209
3107564,16589 31394
280806,13176 21137 40120
219759,2962
1330978,24852
2442472,3793 5479 5785 7715 10814 22035 32139 38312 47610
1502437,19174 32465 47977
593527,4210 24852 28204 39910
510246,24082 25471 29874 49652
1419744,17487 28985 35939 40198 46886 46979
339159,1158 10753 11707 13176 17794 19311 21463 23236 25272 26701 27705 41149 44683 46969 47209
263953,2732 8277 11520 11945 21616 26209 27344 30492 37173 39108
2263140,9339 13176 14462 17948 24489 26209 28204 30450 33232 34243 38293 47626
2239146,2971 24852 38241 45066
2613079,23423 32455 32478
1064164,6383 17545 23341 28083 28204 41594 44666 47144 47516 49634
1592266,35221
37642,6833 21137 27966 42828
148793,21903 24852 26209 46802 47144 47626
890480,20114 24852 39560
418348,4210 16696 19863 38200 43727 44022
1641615,4649 33950
1360432,23020 35948
3290929,2745 6448 23082 25830 26709 27147 31981 33894 34520 39224
705915,1516 3628 4472 17948 24838 26369 27521 33000 49683
3323933,9648 9839 11520 13176 16987 17704 25466 30489 40516 45946 47209
554001,21872 47766
1432993,45 5876 21903 29439 44359
2799230,1090 3529 4562 4753 6532 9076 9411 9551 14218 14852 14897 16707 16797 17316 20114 20604 21737 23102 24852 27104 27794 27845 27985 29628 30169 30192 30591 30696 31469 32689 33565 34362 35921 36278 36307 36695 36763 36838 36956 37003 37634 38200 38544 39032 40174 40332 40338 40708 41120 41290 41517 41714 42110 43117 43295 46097 48205 49235
3314281,8277 13176 33125 40363 44815 46847 47209
2049779,3526 9076 24852 28199 33351 40516 43974
505397,4217 10343 17668 24852 29091 33754 33911 40310 47766
577706,5212 5479 12545 21267 21903 24852 28204 34969 49683
1007185,8518 17948 20754 21137 21903 26209 27966 28682 30353 34262 36526 44632 47209 47626
146612,4 6686 9534 21019 22882 32019 39464
2859965,13176 21137 23484
2415900,20842 23288
2858681,25461
2935253,9561 22935 26209 35595 39190 45104
2322422,24838 24954 33125 44961 45970 46676
2082938,7847 19953
1523654,4447 6497 12772 15006 21938 24852 25825 27676 35042 35507 41178 46023
2957920,11961 19370 22220 22416 34717 36869
2086127,1181 12606 14927 24852 25588 39475 40332 47626
1815710,196 3298 12476 38928 41400 49235
966839,13176 13629 21137 21616 21903 24964
494710,27845
2160319,5262 5385 5785 7521 9020 14111 22034 26790 27020 27336 33198 46979 47626
214407,5985 12341 31985
3291619,12341 16797
3151873,16262 21903 25146 34565 41950
520065,5479 12341 16978 19057
172709,1879 2019 2480 4472 4920 6348 8277 9421 11737 12614 14766 14870 16797 16987 16988 17949 18919 22825 23986 24852 26209 27966 28054 29726 31215 38456 39886 40198 43545 45066 46969 47209 47626 48057
2841397,12756 21137 26209 27336 34466 37646
1174131,5194 8835 14084 15290 21137 24852 27966 34137 37766 47626
2903101,8424 21903 26894 28204 35986 39275 42768 44632
1668898,12195 12771 17316 17704 24852 35921 37646 39190 40516 45231
196979,6719 7781 9076 26604 28465 30340 42495 45763
1087452,31716
1644302,4957 6104 18465 19348 21903 24852 26209 26369 27104 27695 27845 35264 35383 43352 44275 47029 48364 48745
3186382,5134 8277 10114 13431 14947 15008 17579 21936 22035 23206 24561 24852 25551 25949 27156 30850 32655 34851 35504 39964 41950 42828 43875 43889 45066
